town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town01,1,14,217,152,51.1,3,158.95,13.77,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,78,225,15.51,0,36.05,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,78,225,23.8,0,63.05,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,103,21,29.23,2,85.1,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,103,21,61.14,2,308.25,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,10,127,87,4.68,0,13.75,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,127,87,62.99,2,146.75,2.98,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,19,103,24.01,0,36.4,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,19,103,24.63,0,37.35,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,230,210,100.0,0,37.7,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,230,210,100.0,0,37.75,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,250,190,1.34,0,3.65,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,250,190,1.34,0,3.65,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,220,118,29.96,0,36.65,3.11,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,220,118,29.96,0,149.55,3.11,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,200,224,41.17,2,71.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,200,224,28.51,2,49.75,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,11,17,66.65,2,108.45,5.16,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,11,17,38.17,1,24.85,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,78,245,67.57,1,240.0,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,78,245,61.1,1,136.6,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,3,175,16.93,1,19.9,4.84,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,3,175,1.12,0,329.05,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,10,92,112,86.48,1,159.45,1.04,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,92,112,65.0,0,117.85,2.31,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,233,238,3.56,1,8.05,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,233,238,3.72,1,8.15,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,4,54,10.13,0,13.8,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,4,54,10.32,0,13.9,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,17,205,58.53,5,116.7,0.32,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,17,205,21.52,2,223.0,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,10,221,210,27.45,0,41.45,1.36,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,221,210,28.2,0,43.75,3.99,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,152,84,8.12,0,11.3,0.0,FAILURE,SUCCESS,FAILURE,SUCCESS,SUCCESS
Town01,2,14,152,84,20.15,0,27.4,26.69,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,185,121,57.68,0,162.3,1.88,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,185,121,70.54,0,446.6,1.92,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,127,56,47.84,1,120.25,1.9,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,127,56,27.17,0,86.7,3.33,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,112,6,17.67,1,200.15,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,14,112,6,17.89,1,21.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,40,190,39.78,1,89.25,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,40,190,4.75,0,340.5,0.0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town01,2,10,174,121,57.83,1,176.4,2.15,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,174,121,36.55,1,64.55,4.63,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,119,185,44.29,0,68.65,2.09,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,119,185,44.17,0,80.0,1.57,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,236,223,63.25,1,108.5,0.54,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,236,223,27.5,0,57.6,13.42,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town01,2,10,217,152,15.3,0,42.75,0.0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town01,2,14,217,152,24.86,0,67.05,15.99,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
