town,traffic,weather,start,target,route_completion,lights_ran,duration,outside_lane,collision,collision_vehicle,collision_walker,in_route,blocked
Town02,0,6,71,29,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,71,29,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,59,16,12.95,2,199.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,59,16,0.86,0,183.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,59,16,2.62,0,186.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,59,16,2.37,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,6,66,18.35,1,201.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,6,66,18.35,1,201.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,6,66,17.94,1,193.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,6,66,3.71,0,184.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,83,56,58.73,1,182.05,15.84,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,83,56,13.04,1,8.6,30.49,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,83,56,8.15,0,182.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,8,83,56,13.04,1,8.9,30.53,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,69,71,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,69,71,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,69,71,0.85,0,183.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,69,71,2.48,0,184.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,82,28,4.51,0,186.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,82,28,2.12,0,184,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,82,28,5.11,0,186.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,82,28,4.81,0,187.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,8,17,100,2,39.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,8,17,94.72,2,141.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,8,17,0,0,141.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,8,8,17,21.17,0,141.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,1,19,12,55.05,0,256.9,7.27,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,19,12,54.13,0,233.5,6.21,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,19,12,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,19,12,27.26,0,209.3,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,39,18,14.58,0,197.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,39,18,23.84,2,217.65,14.67,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,39,18,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,39,18,4.43,1,228.15,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,24,36,16.67,0,197.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,3,24,36,20.05,0,204.25,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,6,24,36,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,8,24,36,16.15,0,196.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,0,1,64,73,1.97,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,3,64,73,1.97,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,6,64,73,0,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,0,8,64,73,0,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,66,19,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,66,19,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,66,19,28.35,0,239.4,17.74,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,66,19,33.78,1,66.45,8.23,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,6,71,10.57,1,318.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,6,71,9.71,1,241.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,6,71,9.92,1,360.15,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,6,71,1.75,0,184.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,66,28,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,66,28,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,66,28,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,66,28,28.5,1,103.7,8.23,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,46,32,46.8,2,128.75,1.49,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,46,32,40.46,1,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,46,32,0,0,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,46,32,39.14,1,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,25,59,27.6,0,23.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,25,59,16.85,0,195.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,25,59,27.6,0,24.2,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,25,59,27.6,0,23.65,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,32,9,38.37,1,211.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,32,9,38.08,1,211.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,32,9,13.83,0,194.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,32,9,27.09,1,45.7,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,43,72,5.17,0,5.25,33.8,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,43,72,4.13,0,12.9,17,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,43,72,14.24,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,43,72,35.44,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,54,14,20,2,252.55,1.64,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,54,14,15.37,1,186.1,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,54,14,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,54,14,5.63,1,131.25,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,26,50,14.1,0,191.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,26,50,56.8,0,226.05,9.99,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,26,50,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,26,50,15.19,0,192.15,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,38,69,100,2,129.1,1.54,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,38,69,52.83,0,198.05,5.77,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,38,69,100,1,86.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,38,69,38.16,0,198.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,75,24,1.15,0,183.55,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,75,24,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,19,82,59.87,0,236.1,5.91,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,19,82,56.47,0,300.2,6.26,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,19,82,28.93,0,334.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,19,82,28.93,0,208.9,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,65,6,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,65,6,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,65,6,11.91,0,190.85,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,65,6,10.97,0,190.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,71,29,24.57,0,185.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,71,29,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,71,29,5.37,0,185.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,71,29,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,59,16,14.63,2,480.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,59,16,6.38,1,63.7,26.35,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,59,16,7.05,1,19.5,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,59,16,2.62,0,261,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,6,66,19.57,1,201.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,6,66,18.35,1,201.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,6,66,17.94,1,201.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,6,66,3.31,0,184.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,83,56,58.73,1,182.05,11.36,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,83,56,56.93,1,182.05,10.63,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,83,56,35.56,0,182.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,83,56,13.04,1,8.95,30.53,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,69,71,0.58,0,276.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,69,71,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,69,71,0.85,0,183.45,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,69,71,2.48,0,184.65,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,82,28,4.51,0,186.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,82,28,2.12,0,183.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,82,28,4.51,0,186.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,82,28,4.81,0,186.7,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,8,17,17.07,0,9.65,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,8,17,17.07,0,9.15,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,8,17,0,0,141.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,8,17,44.75,0,141.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,1,19,12,69.2,0,351.05,4.86,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,19,12,57.13,0,351.05,5.88,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,19,12,0,0,320.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,19,12,25.64,0,206.95,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,39,18,14.36,0,197.4,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,39,18,14.36,1,206.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,39,18,0.9,0,239.9,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,39,18,6.03,1,77.6,0,SUCCESS,SUCCESS,SUCCESS,FAILURE,SUCCESS
Town02,1,1,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,3,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,6,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,51,8,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,24,36,20.57,0,312.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,24,36,31.4,0,312.05,4.18,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,24,36,2.37,0,189.2,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,8,24,36,16.15,0,196.8,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,1,1,64,73,82.59,0,61.6,9.89,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,1,3,64,73,100,1,60.2,22.41,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,6,64,73,0,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,1,8,64,73,2.45,0,172.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,66,19,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,3,66,19,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,6,66,19,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,8,66,19,33.78,2,145,8.23,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,6,71,11.22,1,376.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,6,71,9.92,1,376.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,6,71,3.95,0,10.55,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,6,71,1.75,0,184.35,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,1,66,28,0,0,295.75,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,3,66,28,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,6,66,28,2.83,0,21.15,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,66,28,2.46,0,155.75,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,46,32,44.88,2,80.95,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,46,32,41.47,2,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,46,32,0,0,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,46,32,38.62,1,158.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,25,59,27.6,0,23.6,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,25,59,27.6,0,23.7,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,25,59,27.6,0,28.7,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,25,59,27.6,0,27.5,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,32,9,37.79,1,239.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,3,32,9,38.08,0,277.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,32,9,13.25,0,193.6,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,8,32,9,26.89,0,101,0,FAILURE,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,43,72,40.3,0,186.05,11.72,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,43,72,37.65,0,186.05,7.94,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,43,72,14.68,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,43,72,44.27,0,186.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,54,14,2.86,0,9.3,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,54,14,2.86,0,7.15,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,54,14,11,0,67.1,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,8,54,14,2.86,0,6.25,0,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,26,50,30.28,0,24.35,17.34,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,26,50,29.19,0,44.85,19.44,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,6,26,50,0,0,180.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,FAILURE
Town02,2,8,26,50,56.8,0,226.05,46.57,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
Town02,2,1,38,69,49.94,0,30.1,6.1,FAILURE,FAILURE,SUCCESS,SUCCESS,SUCCESS
Town02,2,3,38,69,37.68,0,198.05,0,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS
